id_cliente,evasao_cliente,idade,genero,qtde_dependentes,escolaridade,estado_civil,faixa_renda,categoria_cartao,meses_como_cliente,total_produtos,meses_inativos_12m,contatos_12m,limite_credito,saldo_rotativo,credito_disponivel_medio,variacao_valor_transacoes_Q4_Q1,valor_total_transacoes,qtde_total_transacoes,variacao_qtde_transacoes_Q4_Q1,taxa_utilizacao_media,taxa_inatividade_12m,freq_transacoes_12m,ticket_medio_transacoes,ticket_medio_produto,nivel_endividamento,faixa_utilizacao_limite,mudanca_padrao_uso,score_risco_evasao,categoria_risco
710178558,Saiu,46,M,2,Ensino Médio,Casado(a),Média,Gold,38,5,3,6,34516.0,2517,31999.0,0.956,9314,89,0.978,0.073,0.25,7.416666666666667,104.65168539325843,1862.8,0.07292270251477576,Baixíssimo,Queda,0.99348384,Saiu
768712383,Saiu,51,M,5,Pós-Graduação,Divorciado(a),Altissima,Blue,45,6,3,6,34516.0,0,34516.0,0.757,8173,91,1.022,0.0,0.25,7.583333333333333,89.81318681318682,1362.1666666666667,0.0,Baixíssimo,Estável,0.9785483,Saiu
711156858,Saiu,48,F,5,Ensino Médio,Solteiro(a),Baixíssima,Blue,40,1,4,3,8297.0,2517,5780.0,0.899,9819,74,0.682,0.303,0.3333333333333333,6.166666666666667,132.6891891891892,9819.0,0.3033626612028444,Médio,Forte Queda,0.9643787,Saiu
719799033,Ativo,52,M,1,Mestrado,Sem Informação,Alta,Blue,40,2,1,2,5520.0,2448,3072.0,0.862,14330,116,0.681,0.443,0.08333333333333333,9.666666666666666,123.53448275862068,7165.0,0.4434782608695652,Médio,Forte Queda,0.0010663084,Baixíssimo risco
720788883,Ativo,58,F,0,Sem Escolaridade,Sem Informação,Sem Informação,Blue,36,1,2,3,3736.0,2209,1527.0,0.98,15886,118,0.662,0.591,0.16666666666666666,9.833333333333334,134.6271186440678,15886.0,0.5912740899357601,Médio,Forte Queda,0.0007663808,Baixíssimo risco
710306358,Saiu,38,M,1,Sem informação,Casado(a),Baixa,Blue,18,1,1,2,9664.0,1983,7681.0,0.873,7995,56,0.806,0.205,0.08333333333333333,4.666666666666667,142.76785714285714,7995.0,0.20519453642384106,Baixo,Queda,0.9823652,Saiu
758617233,Ativo,56,F,5,Doutorado,Solteiro(a),Baixíssima,Blue,49,3,3,2,4132.0,1559,2573.0,0.827,14781,108,0.688,0.377,0.25,9.0,136.86111111111111,4927.0,0.3772991287512101,Médio,Forte Queda,0.00016410313,Baixíssimo risco
720163458,Ativo,38,M,1,Sem Escolaridade,Sem Informação,Altissima,Blue,21,4,2,3,28043.0,1786,26257.0,0.802,14521,109,0.847,0.064,0.16666666666666666,9.083333333333334,133.22018348623854,3630.25,0.06368790785579288,Baixíssimo,Queda,0.00046655486,Baixíssimo risco
708482658,Ativo,41,M,3,Pós-Graduação,Casado(a),Alta,Blue,31,3,2,2,9959.0,1946,8013.0,0.725,15594,114,0.676,0.195,0.16666666666666666,9.5,136.78947368421052,5198.0,0.1954011446932423,Baixo,Forte Queda,7.312168e-05,Baixíssimo risco
826148883,Ativo,45,M,2,Pós-Graduação,Casado(a),Altissima,Blue,41,4,3,1,16453.0,1660,14793.0,0.629,14762,108,0.742,0.101,0.25,9.0,136.6851851851852,3690.5,0.10089345408132255,Baixo,Forte Queda,0.00024215686,Baixíssimo risco
779055033,Saiu,43,F,3,Sem Escolaridade,Sem Informação,Baixíssima,Blue,24,1,2,2,8256.0,2416,5840.0,0.696,8104,64,0.73,0.293,0.16666666666666666,5.333333333333333,126.625,8104.0,0.2926356589147287,Baixo,Forte Queda,0.99018514,Saiu
713118183,Ativo,31,M,1,Sem informação,Casado(a),Baixa,Blue,23,5,1,2,13427.0,1562,11865.0,0.537,13117,108,0.714,0.116,0.08333333333333333,9.0,121.45370370370371,2623.4,0.11633276234452967,Baixo,Forte Queda,0.0002016884,Baixíssimo risco
714103083,Ativo,47,M,2,Graduação,Casado(a),Baixa,Blue,37,6,3,1,3263.0,1525,1738.0,0.542,14649,110,0.833,0.467,0.25,9.166666666666666,133.1727272727273,2441.5,0.4673613239350291,Médio,Queda,0.00086355186,Baixíssimo risco
714145233,Saiu,34,M,0,Pós-Graduação,Divorciado(a),Alta,Silver,24,1,2,3,34516.0,400,34116.0,0.202,5112,49,0.256,0.012,0.16666666666666666,4.083333333333333,104.3265306122449,5112.0,0.011588828369451848,Baixíssimo,Forte Queda,0.9997509,Saiu
719547033,Saiu,40,M,4,Sem informação,Casado(a),Alta,Blue,31,1,3,6,23502.0,0,23502.0,0.839,7957,60,0.875,0.0,0.25,5.0,132.61666666666667,7957.0,0.0,Baixíssimo,Queda,0.99946445,Saiu
720899058,Ativo,35,M,2,Pós-Graduação,Casado(a),Alta,Blue,21,6,2,1,7685.0,2517,5168.0,0.745,13604,116,0.731,0.328,0.16666666666666666,9.666666666666666,117.27586206896552,2267.3333333333335,0.3275211450878334,Médio,Forte Queda,0.0065147732,Baixíssimo risco
789432033,Saiu,32,F,1,Pós-Graduação,Casado(a),Baixíssima,Blue,23,1,2,3,4065.0,230,3835.0,0.779,7844,64,0.73,0.057,0.16666666666666666,5.333333333333333,122.5625,7844.0,0.056580565805658053,Baixíssimo,Forte Queda,0.9995989,Saiu
717214158,Ativo,41,M,4,Mestrado,Casado(a),Baixa,Blue,28,5,3,3,9815.0,0,9815.0,0.859,15475,94,0.679,0.0,0.25,7.833333333333333,164.62765957446808,3095.0,0.0,Baixíssimo,Forte Queda,0.01667811,Baixíssimo risco
715269483,Ativo,50,M,4,Mestrado,Casado(a),Altissima,Blue,36,4,1,3,17374.0,2517,14857.0,0.743,15473,128,0.707,0.145,0.08333333333333333,10.666666666666666,120.8828125,3868.25,0.1448716472890526,Baixo,Forte Queda,0.00020463215,Baixíssimo risco
718805733,Ativo,39,F,2,Pós-Graduação,Solteiro(a),Baixa,Blue,28,3,1,1,7093.0,2517,4576.0,0.745,13937,120,0.846,0.355,0.08333333333333333,10.0,116.14166666666667,4645.666666666667,0.35485690117016777,Médio,Queda,0.00037615834,Baixíssimo risco
789780033,Ativo,33,M,3,Graduação,Casado(a),Alta,Silver,22,6,2,2,34516.0,917,33599.0,0.764,14202,114,0.781,0.027,0.16666666666666666,9.5,124.57894736842105,2367.0,0.026567389036968363,Baixíssimo,Forte Queda,0.0039574103,Baixíssimo risco
716482533,Ativo,48,F,2,Sem informação,Casado(a),Baixíssima,Blue,36,2,1,2,3329.0,0,3329.0,0.814,14893,98,0.815,0.0,0.08333333333333333,8.166666666666666,151.96938775510205,7446.5,0.0,Baixíssimo,Queda,0.00096539943,Baixíssimo risco
708319908,Saiu,37,M,3,Pós-Graduação,Solteiro(a),Alta,Blue,17,1,1,2,4116.0,1473,2643.0,1.023,8667,70,0.892,0.358,0.08333333333333333,5.833333333333333,123.81428571428572,8667.0,0.35787172011661805,Médio,Queda,0.9127126,Saiu
711663858,Ativo,28,M,1,Mestrado,Solteiro(a),Sem Informação,Blue,13,4,3,3,20030.0,1204,18826.0,0.979,15862,127,0.693,0.06,0.25,10.583333333333334,124.89763779527559,3965.5,0.060109835247129303,Baixíssimo,Forte Queda,0.0019557339,Baixíssimo risco
716894658,Ativo,49,F,1,Pós-Graduação,Divorciado(a),Baixíssima,Blue,44,5,2,2,8687.0,1763,6924.0,0.796,16824,123,0.708,0.203,0.16666666666666666,10.25,136.78048780487805,3364.8,0.20294693219753654,Baixo,Forte Queda,0.00043844077,Baixíssimo risco
714082308,Saiu,39,M,3,Ensino Médio,Solteiro(a),Alta,Blue,13,2,1,3,8656.0,0,8656.0,0.893,8056,89,0.935,0.0,0.08333333333333333,7.416666666666667,90.51685393258427,4028.0,0.0,Baixíssimo,Queda,0.8792848,Saiu
708082083,Ativo,45,F,3,Ensino Médio,Casado(a),Baixíssima,Blue,36,4,3,3,3544.0,1661,1883.0,0.831,15149,111,0.734,0.469,0.25,9.25,136.47747747747746,3787.25,0.46867945823927765,Médio,Forte Queda,0.0003108401,Baixíssimo risco
714820158,Saiu,29,M,0,Ensino Médio,Solteiro(a),Baixa,Blue,36,6,3,1,5988.0,660,5328.0,1.041,10211,68,1.0,0.11,0.25,5.666666666666667,150.16176470588235,1701.8333333333333,0.11022044088176353,Baixo,Estável,0.98982096,Saiu
713347608,Saiu,54,F,2,Mestrado,Solteiro(a),Baixíssima,Blue,43,2,3,2,4917.0,0,4917.0,0.972,9442,69,0.917,0.0,0.25,5.75,136.84057971014494,4721.0,0.0,Baixíssimo,Queda,0.99955374,Saiu
721395633,Ativo,53,M,1,Pós-Graduação,Solteiro(a),Alta,Blue,41,5,3,3,18591.0,994,17597.0,0.737,15063,108,0.662,0.053,0.25,9.0,139.47222222222223,3012.6,0.05346673121402829,Baixíssimo,Forte Queda,0.00050814607,Baixíssimo risco
721438233,Ativo,39,M,2,Mestrado,Solteiro(a),Baixa,Blue,31,6,3,3,3297.0,1761,1536.0,0.879,15580,120,0.739,0.534,0.25,10.0,129.83333333333334,2596.6666666666665,0.5341219290263877,Médio,Forte Queda,0.0011965362,Baixíssimo risco
713987808,Ativo,43,F,3,Graduação,Solteiro(a),Baixíssima,Blue,33,4,2,2,5702.0,2165,3537.0,0.79,14970,120,0.935,0.38,0.16666666666666666,10.0,124.75,3742.5,0.3796913363732024,Médio,Queda,0.0014732259,Baixíssimo risco
721086483,Ativo,27,F,0,Sem Escolaridade,Solteiro(a),Baixíssima,Silver,19,3,3,3,10982.0,2517,8465.0,0.84,13563,97,0.732,0.229,0.25,8.083333333333334,139.82474226804123,4521.0,0.2291932252777272,Baixo,Forte Queda,0.0024181136,Baixíssimo risco
709969758,Ativo,43,M,3,Pós-Graduação,Solteiro(a),Média,Platinum,35,4,3,3,34516.0,1774,32742.0,0.667,13966,115,0.667,0.051,0.25,9.583333333333334,121.44347826086957,3491.5,0.05139645381851895,Baixíssimo,Forte Queda,0.0003565987,Baixíssimo risco
801502008,Ativo,37,M,1,Pós-Graduação,Casado(a),Média,Blue,31,5,1,2,20144.0,1195,18949.0,0.67,14287,106,0.828,0.059,0.08333333333333333,8.833333333333334,134.78301886792454,2857.4,0.05932287529785544,Baixíssimo,Queda,0.00034227697,Baixíssimo risco
819051183,Ativo,47,F,4,Pós-Graduação,Casado(a),Sem Informação,Blue,42,4,1,3,16349.0,1925,14424.0,0.833,16207,114,0.81,0.118,0.08333333333333333,9.5,142.16666666666666,4051.75,0.11774420453850389,Baixo,Queda,0.000218599,Baixíssimo risco
710858658,Ativo,48,F,4,Doutorado,Divorciado(a),Baixíssima,Silver,38,2,1,2,10610.0,0,10610.0,0.664,15050,108,0.742,0.0,0.08333333333333333,9.0,139.35185185185185,7525.0,0.0,Baixíssimo,Forte Queda,0.00020728141,Baixíssimo risco
716002458,Ativo,43,M,4,Graduação,Casado(a),Baixa,Blue,30,1,1,2,7386.0,656,6730.0,0.885,15691,126,0.68,0.089,0.08333333333333333,10.5,124.53174603174604,15691.0,0.08881668020579475,Baixíssimo,Forte Queda,0.00083623093,Baixíssimo risco
718080558,Saiu,41,F,4,Ensino Médio,Solteiro(a),Baixíssima,Blue,36,6,3,3,4720.0,0,4720.0,0.978,8798,67,0.675,0.0,0.25,5.583333333333333,131.3134328358209,1466.3333333333333,0.0,Baixíssimo,Forte Queda,0.9995704,Saiu
788019483,Ativo,49,M,3,Pós-Graduação,Casado(a),Alta,Blue,40,4,1,3,3660.0,766,2894.0,0.535,14515,122,0.848,0.209,0.08333333333333333,10.166666666666666,118.97540983606558,3628.75,0.20928961748633879,Baixo,Queda,0.00063796656,Baixíssimo risco
716151858,Ativo,46,M,3,Sem informação,Solteiro(a),Alta,Blue,36,5,1,3,12932.0,1893,11039.0,0.804,15372,97,0.796,0.146,0.08333333333333333,8.083333333333334,158.4742268041237,3074.4,0.14638107021342406,Baixo,Forte Queda,0.00037294548,Baixíssimo risco
717241233,Ativo,60,F,1,Sem informação,Solteiro(a),Baixíssima,Blue,51,3,3,3,6089.0,1341,4748.0,0.757,14112,123,0.809,0.22,0.25,10.25,114.73170731707317,4704.0,0.2202332074232222,Baixo,Queda,8.1169565e-05,Baixíssimo risco
713880633,Saiu,53,M,2,Sem informação,Solteiro(a),Média,Blue,43,2,2,3,5905.0,0,5905.0,0.797,8883,83,0.729,0.0,0.16666666666666666,6.916666666666667,107.02409638554217,4441.5,0.0,Baixíssimo,Forte Queda,0.92614967,Saiu
712374708,Ativo,28,F,0,Pós-Graduação,Casado(a),Sem Informação,Blue,15,2,2,2,23103.0,897,22206.0,0.913,14049,120,0.714,0.039,0.16666666666666666,10.0,117.075,7024.5,0.0388261264770809,Baixíssimo,Forte Queda,0.0005879135,Baixíssimo risco
721145433,Ativo,52,F,5,Ensino Médio,Solteiro(a),Baixíssima,Silver,36,3,2,2,11280.0,1523,9757.0,0.765,16237,128,0.753,0.135,0.16666666666666666,10.666666666666666,126.8515625,5412.333333333333,0.1350177304964539,Baixo,Forte Queda,4.002543e-05,Baixíssimo risco
711398433,Ativo,38,M,0,Ensino Médio,Casado(a),Média,Blue,31,4,3,3,16565.0,1200,15365.0,0.68,16736,99,0.8,0.072,0.25,8.25,169.05050505050505,4184.0,0.0724418955629339,Baixíssimo,Queda,0.00017032589,Baixíssimo risco
715601808,Ativo,50,M,3,Pós-Graduação,Casado(a),Altissima,Blue,41,4,2,3,34516.0,2253,32263.0,1.032,16692,131,0.795,0.065,0.16666666666666666,10.916666666666666,127.41984732824427,4173.0,0.06527407579093754,Baixíssimo,Forte Queda,0.0023206794,Baixíssimo risco
717324183,Ativo,31,F,0,Ensino Médio,Solteiro(a),Baixíssima,Silver,21,3,1,3,14305.0,1288,13017.0,0.774,14769,119,0.63,0.09,0.08333333333333333,9.916666666666666,124.10924369747899,4923.0,0.09003844809507165,Baixíssimo,Forte Queda,4.8232036e-05,Baixíssimo risco
720557883,Ativo,35,M,3,Sem Escolaridade,Solteiro(a),Baixíssima,Blue,21,5,2,1,6104.0,1595,4509.0,0.619,15240,102,0.729,0.261,0.16666666666666666,8.5,149.41176470588235,3048.0,0.2613040629095675,Baixo,Forte Queda,0.00023692175,Baixíssimo risco
708759408,Ativo,48,F,3,Sem Escolaridade,Solteiro(a),Baixa,Blue,39,6,3,2,4207.0,0,4207.0,0.923,15124,108,0.714,0.0,0.25,9.0,140.03703703703704,2520.6666666666665,0.0,Baixíssimo,Forte Queda,0.025962435,Baixíssimo risco
719430483,Ativo,51,M,3,Graduação,Casado(a),Altissima,Blue,40,3,3,2,34516.0,1476,33040.0,0.763,14145,119,0.776,0.043,0.25,9.916666666666666,118.8655462184874,4715.0,0.04276277668327732,Baixíssimo,Forte Queda,0.00010141598,Baixíssimo risco
758753283,Saiu,52,M,3,Doutorado,Casado(a),Altissima,Blue,45,1,3,3,34516.0,550,33966.0,0.674,7341,71,0.732,0.016,0.25,5.916666666666667,103.3943661971831,7341.0,0.01593463900799629,Baixíssimo,Forte Queda,0.9843054,Saiu
716933283,Ativo,52,M,2,Ensino Médio,Solteiro(a),Média,Gold,39,4,1,1,34516.0,1882,32634.0,0.743,14738,116,0.758,0.055,0.08333333333333333,9.666666666666666,127.05172413793103,3684.5,0.05452543747827095,Baixíssimo,Forte Queda,8.272317e-05,Baixíssimo risco
773172483,Saiu,30,M,0,Pós-Graduação,Casado(a),Baixa,Blue,23,6,2,4,4063.0,0,4063.0,0.776,7463,70,0.707,0.0,0.16666666666666666,5.833333333333333,106.61428571428571,1243.8333333333333,0.0,Baixíssimo,Forte Queda,0.98263353,Saiu
721459008,Ativo,36,M,2,Ensino Médio,Solteiro(a),Altissima,Blue,36,4,1,2,11791.0,1168,10623.0,0.662,14885,101,0.629,0.099,0.08333333333333333,8.416666666666666,147.37623762376236,3721.25,0.09905860402001526,Baixíssimo,Forte Queda,0.00016667407,Baixíssimo risco
710639658,Saiu,29,M,1,Ensino Médio,Solteiro(a),Média,Blue,17,6,1,3,17744.0,829,16915.0,0.851,9658,78,0.773,0.047,0.08333333333333333,6.5,123.82051282051282,1609.6666666666667,0.04672001803426511,Baixíssimo,Forte Queda,0.98573375,Saiu
710710233,Ativo,58,M,4,Pós-Graduação,Casado(a),Altissima,Silver,45,4,2,3,34516.0,0,34516.0,0.849,15560,100,0.724,0.0,0.16666666666666666,8.333333333333334,155.6,3890.0,0.0,Baixíssimo,Forte Queda,0.0059257695,Baixíssimo risco
708996708,Ativo,55,M,1,Pós-Graduação,Solteiro(a),Alta,Blue,46,3,1,1,21032.0,1409,19623.0,0.767,15584,105,0.81,0.067,0.08333333333333333,8.75,148.41904761904763,5194.666666666667,0.06699315329022441,Baixíssimo,Queda,4.158726e-05,Baixíssimo risco
713315433,Ativo,61,M,2,Sem Escolaridade,Casado(a),Média,Blue,48,4,1,2,18571.0,0,18571.0,0.594,15802,118,0.686,0.0,0.08333333333333333,9.833333333333334,133.91525423728814,3950.5,0.0,Baixíssimo,Forte Queda,0.0008831741,Baixíssimo risco
712941483,Saiu,51,F,4,Mestrado,Casado(a),Baixa,Silver,43,1,3,3,3735.0,0,3735.0,0.762,6826,61,0.848,0.0,0.25,5.083333333333333,111.90163934426229,6826.0,0.0,Baixíssimo,Queda,0.99500763,Saiu
789890958,Ativo,53,F,4,Ensino Médio,Divorciado(a),Baixa,Blue,43,3,1,2,10948.0,482,10466.0,0.742,16230,111,0.947,0.044,0.08333333333333333,9.25,146.21621621621622,5410.0,0.04402630617464377,Baixíssimo,Queda,0.003031806,Baixíssimo risco
714757083,Saiu,44,M,4,Sem Escolaridade,Casado(a),Média,Silver,37,1,2,2,29076.0,0,29076.0,0.77,8765,84,1.211,0.0,0.16666666666666666,7.0,104.3452380952381,8765.0,0.0,Baixíssimo,Pequeno Crescimento,0.9321902,Saiu
789237333,Ativo,47,M,4,Mestrado,Divorciado(a),Média,Blue,36,4,2,5,20237.0,1593,18644.0,0.811,15041,102,1.0,0.079,0.16666666666666666,8.5,147.4607843137255,3760.25,0.07871720116618076,Baixíssimo,Estável,0.0012997685,Baixíssimo risco
714949758,Ativo,51,F,3,Pós-Graduação,Solteiro(a),Sem Informação,Platinum,42,3,1,4,34516.0,1913,32603.0,0.851,16712,123,0.708,0.055,0.08333333333333333,10.25,135.869918699187,5570.666666666667,0.05542357167690346,Baixíssimo,Forte Queda,0.0001312166,Baixíssimo risco
714136233,Saiu,53,M,4,Pós-Graduação,Casado(a),Altissima,Blue,38,5,2,3,34516.0,0,34516.0,0.854,8417,72,0.714,0.0,0.16666666666666666,6.0,116.90277777777777,1683.4,0.0,Baixíssimo,Forte Queda,0.9981833,Saiu
778888083,Saiu,45,F,2,Pós-Graduação,Casado(a),Baixa,Blue,26,6,2,4,4307.0,0,4307.0,0.743,8697,62,0.59,0.0,0.16666666666666666,5.166666666666667,140.2741935483871,1449.5,0.0,Baixíssimo,Forte Queda,0.9984779,Saiu
710923533,Ativo,38,M,4,Sem informação,Solteiro(a),Altissima,Blue,31,3,2,3,34516.0,0,34516.0,0.604,15611,127,0.693,0.0,0.16666666666666666,10.583333333333334,122.92125984251969,5203.666666666667,0.0,Baixíssimo,Forte Queda,0.0023338443,Baixíssimo risco
709385133,Ativo,42,F,2,Doutorado,Casado(a),Sem Informação,Blue,30,4,3,5,14828.0,1513,13315.0,0.748,15572,113,0.614,0.102,0.25,9.416666666666666,137.8053097345133,3893.0,0.10203668734826005,Baixo,Forte Queda,0.00046780045,Baixíssimo risco
716836308,Ativo,29,M,1,Pós-Graduação,Divorciado(a),Baixíssima,Blue,36,4,3,2,3839.0,1139,2700.0,0.632,14791,124,0.771,0.297,0.25,10.333333333333334,119.28225806451613,3697.75,0.2966918468351133,Baixo,Forte Queda,0.0003149705,Baixíssimo risco
720633558,Ativo,37,F,3,Pós-Graduação,Divorciado(a),Baixíssima,Blue,24,3,3,4,3727.0,995,2732.0,0.743,14786,101,0.656,0.267,0.25,8.416666666666666,146.3960396039604,4928.666666666667,0.26697075395760667,Baixo,Forte Queda,0.00016012142,Baixíssimo risco
712846458,Ativo,45,M,4,Ensino Médio,Divorciado(a),Alta,Blue,39,5,3,4,14290.0,1432,12858.0,0.815,14709,125,0.689,0.1,0.25,10.416666666666666,117.672,2941.8,0.10020993701889433,Baixo,Forte Queda,0.00055931445,Baixíssimo risco
709399908,Ativo,34,F,2,Pós-Graduação,Solteiro(a),Baixa,Blue,23,4,2,2,7594.0,1442,6152.0,0.753,15026,99,0.678,0.19,0.16666666666666666,8.25,151.77777777777777,3756.5,0.18988675269949962,Baixo,Forte Queda,0.00012941039,Baixíssimo risco
772698783,Ativo,50,F,2,Graduação,Casado(a),Baixíssima,Blue,40,3,2,4,8416.0,1549,6867.0,0.643,13988,124,0.771,0.184,0.16666666666666666,10.333333333333334,112.80645161290323,4662.666666666667,0.1840541825095057,Baixo,Forte Queda,0.00013385659,Baixíssimo risco
718665033,Saiu,44,M,5,Doutorado,Solteiro(a),Média,Silver,36,2,3,4,34140.0,0,34140.0,0.877,8177,76,0.52,0.0,0.25,6.333333333333333,107.59210526315789,4088.5,0.0,Baixíssimo,Forte Queda,0.99501354,Saiu
771561183,Saiu,42,F,4,Pós-Graduação,Solteiro(a),Baixa,Blue,30,6,3,3,13753.0,2517,11236.0,0.652,7464,66,0.692,0.183,0.25,5.5,113.0909090909091,1244.0,0.1830146149930924,Baixo,Forte Queda,0.9935889,Saiu
789008508,Ativo,44,M,4,Graduação,Casado(a),Alta,Blue,31,2,1,1,3472.0,1687,1785.0,0.645,13999,119,0.725,0.486,0.08333333333333333,9.916666666666666,117.63865546218487,6999.5,0.48588709677419356,Médio,Forte Queda,2.5569634e-05,Baixíssimo risco
719439108,Ativo,42,M,1,Pós-Graduação,Casado(a),Baixa,Silver,34,3,3,2,15315.0,1613,13702.0,0.859,14728,100,0.754,0.105,0.25,8.333333333333334,147.28,4909.333333333333,0.10532158015017956,Baixo,Forte Queda,0.0002456286,Baixíssimo risco
720817533,Ativo,54,M,1,Sem Escolaridade,Casado(a),Altissima,Blue,40,4,1,2,12086.0,1264,10822.0,0.986,15559,91,0.717,0.105,0.08333333333333333,7.583333333333333,170.97802197802199,3889.75,0.1045838159854377,Baixo,Forte Queda,0.0021087644,Baixíssimo risco
813901458,Ativo,60,M,1,Ensino Médio,Solteiro(a),Média,Silver,55,5,5,3,34516.0,1642,32874.0,0.709,14954,95,0.696,0.048,0.4166666666666667,7.916666666666667,157.41052631578947,2990.8,0.04757214045659984,Baixíssimo,Forte Queda,0.00034571052,Baixíssimo risco
717783483,Ativo,47,F,5,Mestrado,Divorciado(a),Baixíssima,Blue,30,4,1,2,5016.0,2286,2730.0,0.669,17038,122,0.649,0.456,0.08333333333333333,10.166666666666666,139.65573770491804,4259.5,0.4557416267942584,Médio,Forte Queda,0.00018205249,Baixíssimo risco
718299933,Ativo,42,M,3,Ensino Médio,Casado(a),Baixa,Blue,30,3,3,4,4333.0,739,3594.0,0.69,15903,100,0.754,0.171,0.25,8.333333333333334,159.03,5301.0,0.17055158089083775,Baixo,Forte Queda,0.00021383147,Baixíssimo risco
789074358,Ativo,46,M,2,Ensino Médio,Solteiro(a),Média,Blue,34,2,2,1,10325.0,0,10325.0,0.866,16856,122,0.718,0.0,0.16666666666666666,10.166666666666666,138.1639344262295,8428.0,0.0,Baixíssimo,Forte Queda,0.0022032158,Baixíssimo risco
712036383,Saiu,49,M,4,Ensino Médio,Solteiro(a),Média,Blue,30,6,3,3,18418.0,0,18418.0,0.918,9980,68,0.744,0.0,0.25,5.666666666666667,146.76470588235293,1663.3333333333333,0.0,Baixíssimo,Forte Queda,0.99955875,Saiu
720618033,Ativo,43,F,3,Graduação,Casado(a),Baixa,Blue,36,1,3,2,9633.0,0,9633.0,0.638,14829,90,0.8,0.0,0.25,7.5,164.76666666666668,14829.0,0.0,Baixíssimo,Queda,0.01186073,Baixíssimo risco
720415833,Ativo,47,M,2,Ensino Médio,Casado(a),Média,Blue,32,3,5,2,3842.0,1563,2279.0,0.781,14751,107,0.726,0.407,0.4166666666666667,8.916666666666666,137.85981308411215,4917.0,0.40681936491410725,Médio,Forte Queda,7.131367e-05,Baixíssimo risco
720385608,Ativo,45,M,3,Graduação,Sem Informação,Alta,Blue,31,2,1,4,20958.0,1936,19022.0,0.772,14314,99,0.768,0.092,0.08333333333333333,8.25,144.58585858585857,7157.0,0.09237522664376371,Baixíssimo,Forte Queda,6.493943e-05,Baixíssimo risco
709937583,Ativo,45,F,2,Ensino Médio,Solteiro(a),Sem Informação,Blue,34,4,3,2,3024.0,1835,1189.0,0.793,14220,108,0.662,0.607,0.25,9.0,131.66666666666666,3555.0,0.6068121693121693,Alta,Forte Queda,0.00012986144,Baixíssimo risco
770743983,Ativo,34,F,3,Sem Escolaridade,Solteiro(a),Baixa,Blue,20,1,2,3,8698.0,874,7824.0,0.708,15683,94,0.709,0.1,0.16666666666666666,7.833333333333333,166.8404255319149,15683.0,0.1004828696252012,Baixo,Forte Queda,0.0002735834,Baixíssimo risco
715671183,Saiu,43,M,3,Sem Escolaridade,Casado(a),Alta,Blue,31,6,3,4,6824.0,2517,4307.0,0.972,9045,67,0.595,0.369,0.25,5.583333333333333,135.0,1507.5,0.36884525205158264,Médio,Forte Queda,0.9979498,Saiu
711283008,Ativo,50,M,1,Ensino Médio,Solteiro(a),Alta,Silver,36,4,5,3,34516.0,0,34516.0,0.732,16019,105,0.694,0.0,0.4166666666666667,8.75,152.56190476190477,4004.75,0.0,Baixíssimo,Forte Queda,0.0020345119,Baixíssimo risco
778873608,Ativo,44,M,4,Sem Escolaridade,Casado(a),Alta,Silver,25,3,1,1,34516.0,1984,32532.0,0.734,14335,116,0.758,0.057,0.08333333333333333,9.666666666666666,123.57758620689656,4778.333333333333,0.05748058871248117,Baixíssimo,Forte Queda,3.569585e-05,Baixíssimo risco
709592808,Ativo,38,F,2,Pós-Graduação,Solteiro(a),Baixíssima,Blue,28,5,3,4,3311.0,1556,1755.0,0.652,14470,103,0.746,0.47,0.25,8.583333333333334,140.48543689320388,2894.0,0.4699486559951676,Médio,Forte Queda,0.00083298184,Baixíssimo risco
773306658,Ativo,54,M,1,Sem informação,Solteiro(a),Média,Blue,48,4,5,4,4752.0,1230,3522.0,0.883,15678,103,0.717,0.259,0.4166666666666667,8.583333333333334,152.2135922330097,3919.5,0.2588383838383838,Baixo,Forte Queda,0.0003714612,Baixíssimo risco
822084333,Saiu,51,M,3,Ensino Médio,Casado(a),Alta,Blue,47,2,4,3,4041.0,0,4041.0,0.67,8219,84,0.909,0.0,0.3333333333333333,7.0,97.8452380952381,4109.5,0.0,Baixíssimo,Queda,0.62838185,Saiu
708821733,Saiu,43,F,3,Sem informação,Solteiro(a),Baixa,Silver,36,2,3,4,19713.0,531,19182.0,0.792,8301,70,0.591,0.027,0.25,5.833333333333333,118.58571428571429,4150.5,0.026936539339522142,Baixíssimo,Forte Queda,0.99813277,Saiu
711070683,Ativo,48,F,3,Mestrado,Casado(a),Baixa,Blue,37,4,1,2,6725.0,493,6232.0,0.72,13891,106,0.606,0.073,0.08333333333333333,8.833333333333334,131.04716981132074,3472.75,0.07330855018587361,Baixíssimo,Forte Queda,0.0031647272,Baixíssimo risco
772596783,Ativo,31,M,1,Pós-Graduação,Sem Informação,Baixíssima,Gold,21,3,2,2,15261.0,1109,14152.0,0.655,15442,125,0.761,0.073,0.16666666666666666,10.416666666666666,123.536,5147.333333333333,0.0726688945678527,Baixíssimo,Forte Queda,6.821777e-05,Baixíssimo risco
806917983,Ativo,32,F,2,Pós-Graduação,Divorciado(a),Sem Informação,Silver,27,2,3,1,33779.0,1526,32253.0,0.879,15200,126,0.8,0.045,0.25,10.5,120.63492063492063,7600.0,0.04517599692116404,Baixíssimo,Queda,0.00046240608,Baixíssimo risco
